,Major,Minor,DocumentDate,SalePrice,SqFtTotLiving,ZipCode,PricePerSqFt,date
1460,405820.0,120.0,02/28/2019,600000,2690,98178,223.04832713754647,2019-02-28
1461,335240.0,775.0,05/28/2019,310000,1180,98178,262.7118644067797,2019-05-28
1462,928280.0,1680.0,01/11/2019,615000,1390,98178,442.44604316546764,2019-01-11
1463,781280.0,930.0,03/15/2019,539950,1960,98178,275.484693877551,2019-03-15
1464,807300.0,25.0,01/18/2019,430000,1420,98178,302.8169014084507,2019-01-18
1465,405820.0,895.0,01/03/2019,575000,2410,98178,238.58921161825725,2019-01-03
1466,781280.0,1330.0,06/24/2019,425000,910,98178,467.032967032967,2019-06-24
1467,921840.0,145.0,04/08/2019,660000,2030,98178,325.1231527093596,2019-04-08
1468,94900.0,13.0,04/30/2019,490000,1780,98178,275.2808988764045,2019-04-30
1469,297680.0,75.0,06/04/2019,550000,1740,98178,316.0919540229885,2019-06-04
1470,297680.0,870.0,04/18/2019,575000,1520,98178,378.2894736842105,2019-04-18
1471,214480.0,54.0,02/01/2019,446950,2040,98178,219.09313725490196,2019-02-01
1472,406000.0,250.0,01/22/2019,300000,800,98178,375.0,2019-01-22
1473,405940.0,95.0,05/21/2019,442000,1430,98178,309.09090909090907,2019-05-21
1474,335240.0,247.0,04/02/2019,428000,1240,98178,345.16129032258067,2019-04-02
1475,56100.0,65.0,05/29/2019,415000,1970,98178,210.65989847715736,2019-05-29
1476,755380.0,51.0,05/15/2019,650000,2690,98178,241.635687732342,2019-05-15
1477,214480.0,341.0,06/27/2019,336333,910,98178,369.5967032967033,2019-06-27
1478,298880.0,131.0,02/19/2019,440000,1600,98178,275.0,2019-02-19
1479,387890.0,255.0,04/13/2019,475000,1650,98178,287.8787878787879,2019-04-13
1480,405940.0,210.0,07/16/2019,315000,880,98178,357.95454545454544,2019-07-16
1481,643380.0,70.0,07/12/2019,660000,2050,98178,321.9512195121951,2019-07-12
1482,17900.0,2430.0,05/22/2019,675000,2930,98178,230.37542662116041,2019-05-22
1483,547620.0,89.0,03/22/2019,82500,1960,98178,42.09183673469388,2019-03-22
1484,785900.0,70.0,06/05/2019,358500,1250,98178,286.8,2019-06-05
1485,313860.0,19.0,03/05/2019,400000,2010,98178,199.00497512437812,2019-03-05
1486,22603.0,9195.0,05/07/2019,700000,2200,98177,318.1818181818182,2019-05-07
1487,440320.0,250.0,06/01/2019,675000,1040,98177,649.0384615384615,2019-06-01
1488,22603.0,9168.0,05/30/2019,685000,2360,98177,290.2542372881356,2019-05-30
1489,638050.0,140.0,02/13/2019,767000,1700,98177,451.1764705882353,2019-02-13
1490,728030.0,75.0,01/25/2019,565000,1780,98177,317.4157303370786,2019-01-25
1491,801800.0,270.0,05/19/2019,950000,2890,98177,328.719723183391,2019-05-19
1492,86800.0,725.0,06/14/2019,1525000,3160,98177,482.59493670886076,2019-06-14
1493,93000.0,270.0,07/15/2019,740000,1800,98177,411.1111111111111,2019-07-15
1494,86800.0,1755.0,07/01/2019,1425000,2720,98177,523.8970588235294,2019-07-01
1495,727930.0,13.0,04/17/2019,3644,4270,98177,0.8533957845433255,2019-04-17
1496,728030.0,420.0,05/20/2019,1475000,3940,98177,374.3654822335025,2019-05-20
1497,620280.0,30.0,05/16/2019,775000,2110,98177,367.29857819905214,2019-05-16
1498,610770.0,90.0,02/06/2019,950000,2990,98177,317.7257525083612,2019-02-06
1499,358650.0,145.0,06/11/2019,2300000,3560,98177,646.0674157303371,2019-06-11
1500,358590.0,345.0,04/01/2019,1233500,1970,98177,626.1421319796955,2019-04-01
1501,183770.0,50.0,06/11/2019,1082500,3440,98177,314.68023255813955,2019-06-11
1502,728030.0,276.0,06/05/2019,875000,2820,98177,310.2836879432624,2019-06-05
1503,113900.0,440.0,03/12/2019,425000,1200,98177,354.1666666666667,2019-03-12
1504,289010.0,35.0,05/24/2019,610000,1670,98177,365.2694610778443,2019-05-24
1505,362603.0,9153.0,03/08/2019,399950,540,98177,740.6481481481482,2019-03-08
1506,763990.0,150.0,05/28/2019,1150000,2540,98177,452.755905511811,2019-05-28
1507,112400.0,15.0,02/12/2019,845000,2070,98177,408.21256038647346,2019-02-12
1508,440320.0,220.0,04/02/2019,665000,1620,98177,410.4938271604938,2019-04-02
1509,242603.0,9189.0,05/24/2019,617500,1110,98177,556.3063063063063,2019-05-24
1510,761870.0,60.0,01/10/2019,890000,3500,98177,254.28571428571428,2019-01-10
1511,638870.0,70.0,05/24/2019,750000,3180,98177,235.8490566037736,2019-05-24
1512,915760.0,60.0,01/24/2019,738100,2660,98177,277.4812030075188,2019-01-24
1513,358650.0,695.0,07/05/2019,1250000,1700,98177,735.2941176470588,2019-07-05
1514,242603.0,9279.0,04/19/2019,728000,1650,98177,441.2121212121212,2019-04-19
1515,252603.0,9218.0,03/22/2019,1310000,2860,98177,458.041958041958,2019-03-22
1516,329880.0,30.0,06/05/2019,1027000,3170,98177,323.97476340694004,2019-06-05
1517,12603.0,9089.0,06/30/2019,533000,1680,98177,317.26190476190476,2019-06-30
1518,358530.0,425.0,03/19/2019,1292000,1760,98177,734.0909090909091,2019-03-19
1519,76700.0,170.0,02/08/2019,475000,1040,98177,456.7307692307692,2019-02-08
1520,728490.0,205.0,07/05/2019,1300000,2540,98177,511.81102362204723,2019-07-05
1521,727930.0,12.0,04/24/2019,4250,1300,98177,3.269230769230769,2019-04-24
1522,778535.0,350.0,07/03/2019,1035125,2830,98177,365.7685512367491,2019-07-03
1523,86800.0,385.0,04/15/2019,1010000,1890,98177,534.3915343915344,2019-04-15
1524,22603.0,9323.0,01/23/2019,1072000,3780,98177,283.5978835978836,2019-01-23
1525,358650.0,930.0,05/01/2019,1570000,2860,98177,548.951048951049,2019-05-01
1526,22603.0,9134.0,07/09/2019,1175000,2930,98177,401.02389078498294,2019-07-09
1527,22603.0,9282.0,06/11/2019,855000,2800,98177,305.35714285714283,2019-06-11
1528,276100.0,41.0,04/03/2019,876250,2030,98177,431.6502463054187,2019-04-03
1529,330090.0,200.0,04/11/2019,700000,2300,98177,304.3478260869565,2019-04-11
1530,361960.0,120.0,03/18/2019,1450000,3020,98177,480.1324503311258,2019-03-18
1531,358650.0,895.0,05/22/2019,1400000,2390,98177,585.7740585774059,2019-05-22
1532,276120.0,35.0,01/10/2019,620000,1790,98177,346.36871508379886,2019-01-10
1533,442760.0,185.0,03/08/2019,660000,1570,98177,420.38216560509557,2019-03-08
1534,10700.0,30.0,04/26/2019,570000,1340,98177,425.3731343283582,2019-04-26
1535,113900.0,855.0,05/02/2019,560000,1180,98177,474.5762711864407,2019-05-02
1536,76700.0,176.0,04/01/2019,565000,1500,98177,376.6666666666667,2019-04-01
1537,620260.0,140.0,05/22/2019,1900000,3910,98177,485.93350383631713,2019-05-22
1538,422720.0,31.0,06/06/2019,650000,1590,98177,408.8050314465409,2019-06-06
1539,727870.0,260.0,03/27/2019,650000,1420,98177,457.7464788732394,2019-03-27
1540,12603.0,9266.0,06/06/2019,675000,1030,98177,655.3398058252427,2019-06-06
1541,22603.0,9378.0,04/23/2019,1050000,2980,98177,352.3489932885906,2019-04-23
1542,92300.0,100.0,05/20/2019,1015000,2770,98177,366.42599277978337,2019-05-20
1543,201630.0,46.0,04/23/2019,815000,1040,98177,783.6538461538462,2019-04-23
1544,12603.0,9555.0,06/15/2019,970000,3410,98177,284.4574780058651,2019-06-15
1545,12603.0,9555.0,06/15/2019,970000,3410,98177,284.4574780058651,2019-06-15
1546,727870.0,139.0,02/07/2019,604000,1790,98177,337.4301675977654,2019-02-07
1547,201630.0,61.0,05/17/2019,720000,900,98177,800.0,2019-05-17
1548,52050.0,10.0,07/15/2019,577000,2000,98177,288.5,2019-07-15
1549,303800.0,150.0,04/25/2019,710000,2370,98177,299.57805907172997,2019-04-25
1550,198020.0,365.0,04/03/2019,569000,840,98177,677.3809523809524,2019-04-03
1551,10700.0,32.0,03/07/2019,730000,1820,98177,401.0989010989011,2019-03-07
1552,10700.0,32.0,03/04/2019,730000,1820,98177,401.0989010989011,2019-03-04
1553,891050.0,500.0,01/24/2019,835950,1580,98177,529.0822784810126,2019-01-24
1554,12603.0,9621.0,05/01/2019,687500,1690,98177,406.8047337278106,2019-05-01
1555,252603.0,9151.0,02/25/2019,1610000,2520,98177,638.8888888888889,2019-02-25
1556,949820.0,36.0,05/20/2019,685000,830,98177,825.3012048192771,2019-05-20
1557,358590.0,115.0,05/07/2019,1890000,3970,98177,476.0705289672544,2019-05-07
1558,362603.0,9161.0,04/11/2019,1541250,2950,98177,522.457627118644,2019-04-11
1559,362603.0,9200.0,05/15/2019,1158500,1790,98177,647.2067039106146,2019-05-15
1560,52050.0,60.0,07/03/2019,615000,1610,98177,381.9875776397516,2019-07-03
1561,391840.0,147.0,01/31/2019,752000,2060,98177,365.0485436893204,2019-01-31
1562,262180.0,20.0,07/10/2019,825000,2800,98177,294.64285714285717,2019-07-10
1563,242603.0,9183.0,01/28/2019,1385000,3460,98177,400.28901734104045,2019-01-28
1564,619070.0,668.0,05/29/2019,1900000,3330,98177,570.5705705705706,2019-05-29
1565,252603.0,9094.0,06/17/2019,635000,930,98177,682.7956989247311,2019-06-17
1566,10800.0,116.0,05/21/2019,520000,1290,98177,403.1007751937984,2019-05-21
1567,93000.0,114.0,02/27/2019,1105000,2120,98177,521.2264150943396,2019-02-27
1568,57900.0,90.0,06/10/2019,1130000,2560,98177,441.40625,2019-06-10
1569,530320.0,15.0,03/13/2019,650000,1650,98177,393.93939393939394,2019-03-13
1570,12603.0,9533.0,03/14/2019,710000,2940,98177,241.49659863945578,2019-03-14
1571,152630.0,15.0,07/19/2019,229075,1180,98177,194.13135593220338,2019-07-19
1572,25800.0,20.0,04/17/2019,665000,1880,98177,353.72340425531917,2019-04-17
1573,230390.0,190.0,04/01/2019,2075000,3810,98177,544.6194225721785,2019-04-01
1574,311290.0,70.0,04/22/2019,773000,2150,98177,359.5348837209302,2019-04-22
1575,763370.0,160.0,06/26/2019,994900,2150,98177,462.74418604651163,2019-06-26
1576,891050.0,506.0,05/15/2019,624000,1950,98177,320.0,2019-05-15
1577,287460.0,35.0,03/04/2019,1010000,2890,98177,349.48096885813146,2019-03-04
1578,727930.0,15.0,06/25/2019,550000,1010,98177,544.5544554455446,2019-06-25
1579,515120.0,311.0,07/03/2019,762500,1720,98177,443.3139534883721,2019-07-03
1580,22603.0,9191.0,01/18/2019,594000,2500,98177,237.6,2019-01-18
1581,252603.0,9137.0,05/31/2019,695000,2070,98177,335.7487922705314,2019-05-31
1582,12603.0,9599.0,05/21/2019,100000,1800,98177,55.55555555555556,2019-05-21
1583,727710.0,590.0,06/03/2019,815000,2040,98177,399.5098039215686,2019-06-03
1584,361960.0,156.0,04/16/2019,1710000,5220,98177,327.58620689655174,2019-04-16
1585,93000.0,395.0,03/26/2019,780000,2780,98177,280.57553956834533,2019-03-26
1586,93000.0,370.0,07/16/2019,1200000,4310,98177,278.42227378190256,2019-07-16
1587,252603.0,9201.0,02/07/2019,665000,2510,98177,264.9402390438247,2019-02-07
1588,619070.0,663.0,05/20/2019,1025000,2270,98177,451.54185022026434,2019-05-20
1589,358590.0,1045.0,07/16/2019,1970000,3060,98177,643.7908496732026,2019-07-16
1590,891050.0,23.0,03/28/2019,620000,3620,98177,171.2707182320442,2019-03-28
1591,93000.0,156.0,06/25/2019,700000,1950,98177,358.97435897435895,2019-06-25
1592,915810.0,90.0,03/13/2019,765000,2540,98177,301.18110236220474,2019-03-13
1593,437960.0,90.0,05/21/2019,1580000,3170,98177,498.4227129337539,2019-05-21
1594,242603.0,9152.0,06/25/2019,700000,2030,98177,344.82758620689657,2019-06-25
1595,727870.0,23.0,04/04/2019,2200000,5610,98177,392.15686274509807,2019-04-04
1596,358530.0,175.0,07/02/2019,1400000,2000,98177,700.0,2019-07-02
1597,275930.0,10.0,02/14/2019,600000,1330,98177,451.1278195488722,2019-02-14
1598,344200.0,136.0,06/12/2019,617450,1000,98177,617.45,2019-06-12
1599,78450.0,45.0,01/30/2019,834000,1560,98177,534.6153846153846,2019-01-30
1600,226900.0,15.0,05/23/2019,649950,1390,98177,467.58992805755395,2019-05-23
1601,358590.0,765.0,03/15/2019,850000,2820,98177,301.41843971631204,2019-03-15
1602,135525.0,220.0,05/09/2019,839000,2280,98177,367.9824561403509,2019-05-09
1603,260770.0,70.0,03/07/2019,967500,1830,98177,528.688524590164,2019-03-07
1604,183701.0,10.0,03/12/2019,725000,2000,98177,362.5,2019-03-12
1605,338090.0,135.0,05/18/2019,700000,1710,98177,409.3567251461988,2019-05-18
1606,252603.0,9122.0,06/27/2019,865000,2420,98177,357.43801652892563,2019-06-27
1607,631150.0,45.0,06/27/2019,475000,1100,98177,431.8181818181818,2019-06-27
1608,552260.0,10.0,05/31/2019,785000,1490,98177,526.8456375838927,2019-05-31
1609,113900.0,742.0,04/17/2019,943000,2460,98177,383.3333333333333,2019-04-17
1610,85340.0,250.0,02/05/2019,1170000,3150,98177,371.42857142857144,2019-02-05
1611,915810.0,65.0,05/28/2019,726800,1230,98177,590.8943089430894,2019-05-28
1612,278200.0,5.0,07/08/2019,750000,2310,98177,324.6753246753247,2019-07-08
1613,211090.0,20.0,04/18/2019,680000,2300,98177,295.6521739130435,2019-04-18
1614,891050.0,120.0,06/17/2019,650000,1940,98177,335.0515463917526,2019-06-17
1615,729220.0,40.0,06/11/2019,599999,2220,98177,270.2698198198198,2019-06-11
1616,440320.0,190.0,02/13/2019,675100,1190,98177,567.3109243697479,2019-02-13
1617,25930.0,10.0,03/11/2019,840000,2290,98177,366.8122270742358,2019-03-11
1618,758620.0,20.0,07/12/2019,530000,1000,98177,530.0,2019-07-12
1619,730890.0,575.0,05/27/2019,775000,2240,98177,345.98214285714283,2019-05-27
1620,115880.0,50.0,01/15/2019,1008000,4280,98177,235.51401869158877,2019-01-15
1621,358590.0,160.0,04/12/2019,1750000,4020,98177,435.32338308457713,2019-04-12
1622,361660.0,8.0,05/08/2019,890653,3740,98177,238.14251336898397,2019-05-08
1623,380770.0,40.0,06/14/2019,500000,1960,98177,255.10204081632654,2019-06-14
1624,619070.0,415.0,04/12/2019,850000,2050,98177,414.6341463414634,2019-04-12
1625,311290.0,30.0,06/17/2019,607200,1570,98177,386.7515923566879,2019-06-17
1626,86800.0,1670.0,06/07/2019,1550000,2840,98177,545.7746478873239,2019-06-07
1627,358530.0,140.0,06/21/2019,1450000,3610,98177,401.66204986149586,2019-06-21
1628,358590.0,100.0,03/19/2019,1030000,1710,98177,602.3391812865497,2019-03-19
1629,330470.0,45.0,06/06/2019,3550000,4600,98177,771.7391304347826,2019-06-06
1630,358530.0,270.0,04/01/2019,999950,2190,98177,456.5981735159817,2019-04-01
1631,10700.0,50.0,02/26/2019,1040000,1650,98177,630.3030303030303,2019-02-26
1632,86800.0,1528.0,03/28/2019,1000000,3260,98177,306.7484662576687,2019-03-28
1633,358590.0,825.0,06/26/2019,960000,2380,98177,403.3613445378151,2019-06-26
1634,509630.0,160.0,05/23/2019,610750,1460,98177,418.32191780821915,2019-05-23
1635,616690.0,10.0,03/06/2019,398000,1290,98177,308.52713178294573,2019-03-06
1636,616690.0,10.0,03/06/2019,398000,360,98177,1105.5555555555557,2019-03-06
1637,311130.0,45.0,05/14/2019,530000,1260,98177,420.63492063492066,2019-05-14
1638,252603.0,9138.0,05/22/2019,999000,2150,98177,464.6511627906977,2019-05-22
1639,145360.0,2285.0,05/02/2019,690000,1910,98125,361.2565445026178,2019-05-02
1640,13000.0,145.0,05/14/2019,1350000,2600,98125,519.2307692307693,2019-05-14
1641,510140.0,7790.0,01/23/2019,588000,900,98125,653.3333333333334,2019-01-23
1642,882090.0,1415.0,05/15/2019,626000,1240,98125,504.83870967741933,2019-05-15
1643,407320.0,1275.0,07/01/2019,1150000,1570,98125,732.484076433121,2019-07-01
1644,382220.0,66.0,01/23/2019,590000,2320,98125,254.31034482758622,2019-01-23
1645,641410.0,693.0,06/24/2019,594950,1280,98125,464.8046875,2019-06-24
1646,641410.0,233.0,05/08/2019,502000,820,98125,612.1951219512196,2019-05-08
1647,81400.0,15.0,05/08/2019,550000,800,98125,687.5,2019-05-08
1648,882090.0,712.0,07/02/2019,585000,1280,98125,457.03125,2019-07-02
1649,407780.0,459.0,02/21/2019,655099,1420,98125,461.337323943662,2019-02-21
1650,638150.0,1807.0,06/20/2019,514000,1870,98125,274.8663101604278,2019-06-20
1651,510140.0,8698.0,03/27/2019,888000,2170,98125,409.2165898617512,2019-03-27
1652,282604.0,9240.0,04/25/2019,816250,2570,98125,317.60700389105057,2019-04-25
1653,641410.0,651.0,04/24/2019,720000,2570,98125,280.15564202334633,2019-04-24
1654,641410.0,267.0,05/13/2019,855000,2230,98125,383.4080717488789,2019-05-13
1655,344800.0,1345.0,03/01/2019,800000,2170,98125,368.66359447004606,2019-03-01
1656,882090.0,1273.0,06/17/2019,695725,1520,98125,457.7138157894737,2019-06-17
1657,113300.0,710.0,01/11/2019,1050000,3090,98125,339.80582524271847,2019-01-11
1658,224650.0,60.0,03/06/2019,540000,1330,98125,406.01503759398497,2019-03-06
1659,344800.0,1920.0,02/21/2019,494500,570,98125,867.5438596491229,2019-02-21
1660,735220.0,35.0,04/18/2019,1620000,1830,98125,885.2459016393443,2019-04-18
1661,383450.0,475.0,04/18/2019,695000,1590,98125,437.1069182389937,2019-04-18
1662,735220.0,432.0,03/15/2019,1825000,2210,98125,825.7918552036199,2019-03-15
1663,890150.0,165.0,05/06/2019,520000,830,98125,626.5060240963855,2019-05-06
1664,510140.0,5757.0,07/05/2019,599900,1030,98125,582.4271844660194,2019-07-05
1665,75200.0,5.0,05/14/2019,585000,940,98125,622.3404255319149,2019-05-14
1666,344800.0,455.0,05/22/2019,410000,1120,98125,366.07142857142856,2019-05-22
1667,212604.0,9128.0,06/05/2019,550000,1220,98125,450.8196721311475,2019-06-05
1668,735220.0,161.0,06/28/2019,2400000,4120,98125,582.5242718446602,2019-06-28
1669,638150.0,1606.0,03/07/2019,625000,1740,98125,359.1954022988506,2019-03-07
1670,679810.0,620.0,07/03/2019,550000,1370,98125,401.45985401459853,2019-07-03
1671,890100.0,1410.0,02/15/2019,660000,1560,98125,423.0769230769231,2019-02-15
1672,399270.0,874.0,02/27/2019,815000,2340,98125,348.29059829059827,2019-02-27
1673,638150.0,660.0,05/28/2019,770000,1920,98125,401.0416666666667,2019-05-28
1674,407780.0,202.0,01/01/2019,1910000,2080,98125,918.2692307692307,2019-01-01
1675,686820.0,80.0,06/17/2019,740000,1980,98125,373.73737373737373,2019-06-17
1676,145360.0,905.0,03/06/2019,525000,1450,98125,362.0689655172414,2019-03-06
1677,743450.0,235.0,05/08/2019,560000,1450,98125,386.2068965517241,2019-05-08
1678,882090.0,2264.0,02/16/2019,5500,1670,98125,3.2934131736526946,2019-02-16
1679,637000.0,65.0,04/18/2019,650000,1360,98125,477.94117647058823,2019-04-18
1680,771560.0,70.0,07/03/2019,530000,1560,98125,339.7435897435897,2019-07-03
1681,383400.0,345.0,03/11/2019,660000,1560,98125,423.0769230769231,2019-03-11
1682,145360.0,2020.0,06/27/2019,419000,1220,98125,343.44262295081967,2019-06-27
1683,715620.0,5.0,05/07/2019,760000,1720,98125,441.86046511627904,2019-05-07
1684,204450.0,252.0,07/01/2019,638000,2110,98125,302.3696682464455,2019-07-01
1685,638150.0,320.0,06/13/2019,507000,2570,98125,197.27626459143968,2019-06-13
1686,272604.0,9039.0,06/17/2019,840000,1390,98125,604.31654676259,2019-06-17
1687,303420.0,134.0,06/06/2019,1040000,2640,98125,393.93939393939394,2019-06-06
1688,212604.0,9106.0,03/07/2019,589000,1940,98125,303.6082474226804,2019-03-07
1689,75100.0,180.0,02/14/2019,695000,1630,98125,426.3803680981595,2019-02-14
1690,70500.0,165.0,05/17/2019,418000,890,98125,469.6629213483146,2019-05-17
1691,945520.0,328.0,02/26/2019,825000,1920,98125,429.6875,2019-02-26
1692,890100.0,1145.0,02/19/2019,680000,1170,98125,581.1965811965812,2019-02-19
1693,685570.0,30.0,05/13/2019,600000,940,98125,638.2978723404256,2019-05-13
1694,641410.0,562.0,01/23/2019,600000,1590,98125,377.35849056603774,2019-01-23
1695,435470.0,15.0,06/05/2019,535000,1510,98125,354.3046357615894,2019-06-05
1696,932480.0,46.0,03/29/2019,839950,1840,98125,456.4945652173913,2019-03-29
1697,113300.0,144.0,03/05/2019,820000,2410,98125,340.24896265560164,2019-03-05
1698,407780.0,386.0,02/12/2019,792000,2340,98125,338.46153846153845,2019-02-12
1699,890100.0,1415.0,04/22/2019,750000,1400,98125,535.7142857142857,2019-04-22
1700,882090.0,815.0,01/07/2019,455000,1230,98125,369.9186991869919,2019-01-07
1701,932480.0,605.0,05/22/2019,750000,1870,98125,401.06951871657753,2019-05-22
1702,882290.0,145.0,06/06/2019,1050000,3380,98125,310.6508875739645,2019-06-06
1703,543330.0,75.0,06/27/2019,524000,940,98125,557.4468085106383,2019-06-27
1704,407780.0,189.0,03/25/2019,1350000,2650,98125,509.4339622641509,2019-03-25
1705,82000.0,80.0,06/18/2019,515000,860,98125,598.8372093023256,2019-06-18
1706,882090.0,1225.0,06/11/2019,575000,880,98125,653.4090909090909,2019-06-11
1707,437570.0,120.0,04/12/2019,630000,1640,98125,384.1463414634146,2019-04-12
1708,735120.0,270.0,06/27/2019,1200000,1160,98125,1034.4827586206898,2019-06-27
1709,272604.0,9044.0,04/01/2019,875000,910,98125,961.5384615384615,2019-04-01
1710,407320.0,535.0,02/22/2019,1350000,2470,98125,546.5587044534414,2019-02-22
1711,209270.0,75.0,07/15/2019,621000,1700,98125,365.29411764705884,2019-07-15
1712,383400.0,440.0,05/21/2019,525000,800,98125,656.25,2019-05-21
1713,735220.0,480.0,07/09/2019,1901250,3300,98125,576.1363636363636,2019-07-09
1714,932480.0,355.0,01/25/2019,530000,2520,98125,210.31746031746033,2019-01-25
1715,292604.0,9571.0,01/24/2019,587000,1381,98125,425.05430847212165,2019-01-24
